"ID","OTHER_SITE_VALUE","STATUS_PANTINUM","STATUS_GOLD","STATUS_SILVER","NUM_DEAL","LAST_DEAL","ADVANCE_PURCHASE","FARE_L_Y1","FARE_L_Y2","FARE_L_Y3","FARE_L_Y4","FARE_L_Y5","POINTS_L_Y1","POINTS_L_Y2","POINTS_L_Y3","POINTS_L_Y4","POINTS_L_Y5","CALL_FLAG","CREDIT_PROBLEM","RETURN_FLAG","BENEFIT_FLAG","BUYER_FLAG"
40052,12.4732512595507,0,0,0,7,20,22,137.5,136.7,135.8,139.2,157.5,148.2,99.6,121.2,144.8,146.1,0,0,0,0,0
40053,10.4714522494182,0,0,0,5,23.3,20,110,112.5,113.3,108.3,111.7,80.2,104.8,110.4,108.2,115.1,0,0,0,0,0
40054,14.6493252407655,0,0,0,0,0,25,175,180,178.3,182.5,180.8,163.8,147.8,153.5,172,190.3,0,0,0,0,0
40055,10.0751728127624,0,0,0,2,63.3,19,120.8,109.2,125,117.5,105,163.8,169.1,115.2,116.3,70.4,0,0,0,0,0
40056,11.0113016892682,0,0,1,6,30,17,165.8,180,170.8,175,179.2,186.7,197.1,209.8,185.8,159.2,0,0,0,1,0
40057,7.82679778901419,0,0,0,5,30,22,139.2,145,140,145.8,141.7,124.1,142.6,157.7,156.7,129.1,0,0,0,0,0
40058,5.59397442686313,0,0,1,3,50,19,146.7,152.5,144.2,151.7,140.8,149.2,161.8,182.8,173.8,179.8,0,0,0,1,0
40059,8.11817366946618,0,0,0,7,0,18,116.7,93.3,92.5,100.8,93.3,101.4,76.1,86.9,114.3,87.3,0,0,0,0,0
40060,10.5518836837862,0,0,1,4,46.7,24,181.7,188.3,190.8,179.2,175,236,261.9,211.5,210.1,181.5,1,0,0,0,0
40061,13.4190195750214,0,0,0,5,33.3,21,150.8,143.3,150,148.3,138.3,170.8,182.2,187.4,143.2,140.4,0,1,0,0,0
40062,9.00356290705344,0,0,0,3,40,10,109.2,118.3,119.2,111.7,119.2,134.3,131.8,159.8,168.9,181.2,0,0,0,0,0
40063,10.9504129708923,0,0,0,6,20,25,113.3,112.5,105,115.8,122.5,177.7,160.1,158.2,154.1,129.7,0,0,0,0,0
40064,11.4238308858133,0,0,0,4,36.7,13,142.5,146.7,153.3,158.3,165.8,134.3,121.1,131.9,159.2,149.9,0,0,0,0,0
40065,14.6873003064537,0,0,0,4,43.3,21,175,175.8,165,166.7,163.3,149.6,143.8,117.6,130.9,145.5,0,0,0,0,0
40066,9.3575678486303,0,0,0,7,23.3,22,146.7,145,145,145.8,145.8,119.4,90.5,110,109.2,129.2,0,1,0,0,0
40067,14.6500441751673,0,0,1,5,40,21,185,196.7,189.2,189.2,193.3,171.2,164.8,160.3,197.2,253.7,0,0,0,0,0
40068,9.21205369210587,0,0,0,5,30,18,143.3,145,146.7,142.5,140,174.6,177.7,172.7,120.4,125.8,0,0,0,0,0
40069,11.4808342128086,0,0,0,3,40,12,112.5,110.8,121.7,125,115,114.2,118.9,89.1,90.2,82.2,0,0,0,0,0
40070,6.0949559636667,0,0,0,5,23.3,15,108.3,104.2,110.8,113.3,108.3,149.9,191.4,182,146.8,119.8,0,0,0,0,0
40071,10.0939965582324,1,0,0,6,63.3,24,362.5,326.7,350,369.2,371.7,348.2,316.9,341.3,311.8,350.2,0,0,0,1,0
40072,12.089094841061,0,0,1,2,60,17,114.2,111.7,110,117.5,129.2,155.3,158.1,147.8,178.2,200.7,0,0,0,1,0
40073,7.2600035661172,0,0,0,6,16.7,21,107.5,112.5,105.8,107.5,99.2,138.3,115.8,65.1,70.5,77.4,0,0,0,0,0
40074,10.3788827733516,0,0,0,9,16.7,20,145,151.7,143.3,140.8,145.8,172.9,178.4,163.9,132.1,146.4,0,1,0,0,0
40075,15.7641710672651,0,0,0,7,16.7,17,105.8,104.2,108.3,103.3,111.7,150.2,137,162.4,124.2,104.2,0,0,0,0,0
40076,10.6415117089845,0,0,1,5,43.3,23,215.8,213.3,210.8,206.7,200.8,158.7,180.8,175.6,195.2,188.1,0,0,0,0,0
40077,15.0563308310602,0,0,1,2,83.3,21,167.5,170.8,172.5,166.7,170.8,140.2,187.7,232,229,190,0,1,0,0,0
40078,13.3679768742527,0,0,0,0,0,19,110.8,110,114.2,112.5,120.8,145.7,120.8,106.2,112.8,150.7,0,0,0,0,0
40079,8.72565734845191,0,0,0,3,46.7,22,125.8,126.7,133.3,151.7,150,156.2,149.8,144.2,144.8,138.8,0,0,0,0,0
40080,12.6311806065944,0,1,0,3,73.3,28,230,229.2,220,223.3,230.8,271.2,303.1,304.1,289.9,238.8,1,0,0,1,0
40081,6.96955159214986,0,0,0,3,40,11,125.8,127.5,117.5,123.3,111.7,114,114.4,95.3,98.8,101.4,0,0,0,0,0
40082,7.37946808160357,0,0,0,3,36.7,10,115.8,119.2,104.2,104.2,101.7,194.4,193.1,172.6,134.2,117.2,0,0,0,0,0
40083,12.9204683471609,0,0,0,3,50,25,165,165,170,162.5,145.8,139.2,135.2,119.9,107,99.7,0,0,0,0,0
40084,13.0567446105271,0,1,0,0,0,24,310,310.8,309.2,305.8,300.8,298.8,270.7,278,279.7,270.2,0,0,0,1,0
40085,11.417037780709,0,0,0,6,26.7,20,145.8,151.7,137.5,140.8,136.7,132.7,145,144.9,132.9,111.7,0,0,0,0,0
40086,3.7338313659781,0,0,0,5,26.7,16,110.8,124.2,129.2,124.2,120.8,138.4,126,129.8,120,114.2,0,0,0,0,0
40087,8.47983173114531,0,0,1,4,43.3,17,160.8,166.7,180,195.8,189.2,211.6,188.2,177.7,147.3,160.2,0,0,0,0,0
40088,13.5746606863843,0,0,0,1,146.7,12,145,135.8,130,134.2,134.2,151.5,178.3,160.8,189,146.1,0,0,0,0,0
40089,10.6579310472595,0,0,0,5,20,16,96.7,94.2,103.3,109.2,115.8,139.7,115.5,113.6,143.2,100.7,0,0,0,0,0
40090,7.84740102905046,0,0,0,5,20,26,110.8,102.5,99.2,90.8,98.3,120,109.7,125.4,111.8,76.1,0,0,0,0,0
40091,15.8240031810281,0,0,0,7,16.7,22,121.7,121.7,121.7,112.5,116.7,118.9,125.7,135.8,129.3,127.8,0,0,0,0,0
40092,10.6680393490428,0,0,0,8,0,23,88.3,83.3,94.2,93.3,90.8,104.2,123.1,103.3,117.7,148.6,0,0,0,0,0
40093,8.57658583768098,0,0,0,5,23.3,19,115,110.8,111.7,109.2,113.3,126.4,118.6,93.4,82.7,132.7,0,0,0,0,0
40094,9.8293469422153,0,1,0,5,56.7,29,271.7,273.3,275.8,265,272.5,248.7,271.8,313.4,286.4,288.2,0,0,0,0,0
40095,12.2533109520179,0,0,0,6,26.7,17,153.3,144.2,145,149.2,150.8,117.5,132.5,159.8,158.9,194.2,0,0,0,0,0
40096,5.56086369516598,0,0,1,5,50,27,224.2,245.8,235,223.3,219.2,263.8,241.9,219.1,167.7,162.2,0,1,0,0,0
40097,3.46700802541408,0,0,0,2,63.3,17,116.7,120.8,126.7,125.8,123.3,105.3,106.2,126,159.5,156.5,0,0,0,0,0
40098,14.0404925979733,0,0,1,8,30,24,226.7,230.8,226.7,213.3,202.5,228.8,196.9,218.2,200.2,194.8,1,0,0,0,0
40099,11.3547193560463,0,1,0,7,40,21,242.5,233.3,237.5,257.5,240.8,247.5,254.9,228.2,257.7,272.9,1,0,0,0,0
40100,6.34203002404779,0,0,0,3,40,16,116.7,108.3,105,110.8,126.7,103.2,117.2,78.9,98.5,79.5,0,1,0,0,0
40101,13.8145699180361,0,0,0,1,120,21,118.3,117.5,117.5,115.8,116.7,153.3,188.5,186.4,125.6,155.2,0,0,0,0,0
40102,11.5986405543604,0,0,0,3,40,15,108.3,108.3,108.3,114.2,110,168,124.6,105.8,116.7,94.8,0,1,0,0,0
40103,12.1011913129575,0,0,0,8,16.7,20,114.2,114.2,111.7,110,102.5,138.8,153.3,105.4,86.2,82.5,0,1,0,0,0
40104,10.811278157758,0,0,0,5,33.3,16,129.2,133.3,124.2,129.2,150.8,126.7,144.1,161.8,169.3,136.2,0,0,0,0,0
40105,9.72032798570149,0,0,1,0,0,22,125,119.2,153.3,141.7,145.8,140,175.3,181.3,202.1,174.2,0,0,0,0,0
40106,10.3088063714314,0,1,0,5,60,22,273.3,272.5,266.7,288.3,274.2,278.2,308.3,276.7,321.2,287.2,0,0,0,0,0
40107,5.87581390668297,0,0,0,3,36.7,23,116.7,107.5,108.3,106.7,109.2,167.4,134.6,110.4,42.3,40.3,0,0,0,0,0
40108,7.6996322594272,0,1,0,2,136.7,35,281.7,282.5,272.5,272.5,278.3,293.8,286.4,281.9,254.2,282.2,0,0,0,0,0
40109,9.76479377837849,0,0,1,4,40,19,142.5,140.8,144.2,140.8,151.7,211.7,230.8,197.4,156.4,165.8,0,0,0,1,0
40110,10.7140536875042,0,0,0,3,36.7,18,105,89.2,106.7,106.7,100,148.8,126.8,140.8,98,96.9,0,0,0,0,0
40111,9.86509030658236,0,0,0,2,70,17,141.7,134.2,144.2,137.5,132.5,137.9,125.8,117.1,104.2,84.4,0,0,0,0,0
40112,13.8465340765925,0,0,0,1,103.3,29,103.3,102.5,103.3,101.7,106.7,160.1,152.1,77.2,76.5,89.4,0,0,0,0,0
40113,12.9958592143607,0,0,0,3,50,21,142.5,145.8,142.5,142.5,137.5,146.4,139.6,159.5,119.5,150.1,0,0,0,0,0
40114,7.8016761715959,0,0,0,7,16.7,17,95,100.8,105,105.8,100,132.8,104.3,70.4,44.2,98.8,0,0,0,0,0
40115,14.2201644480386,0,0,0,4,26.7,15,119.2,113.3,110,96.7,92.5,135,119.8,107.8,96.8,112.8,0,0,0,0,0
40116,14.7785969181051,0,0,0,2,56.7,15,105.8,110,115.8,113.3,110.8,65.6,59.8,42.6,73.8,60.8,0,0,0,0,0
40117,4.6850889799404,0,0,0,2,73.3,28,144.2,147.5,140,145,145.8,143.1,158,134.6,134.8,150.6,0,0,0,0,0
40118,12.4895317408911,0,0,0,4,40,24,153.3,150.8,150,147.5,150,145.3,125.4,78.2,107.3,159,0,0,0,0,0
40119,7.09175475231425,0,0,1,2,110,25,207.5,212.5,218.3,220.8,209.2,209.3,228,239.3,250.8,205.6,0,1,0,1,0
40120,9.90763746381736,0,0,0,3,46.7,27,123.3,130.8,131.7,128.3,126.7,118.6,154.2,118.4,131.1,74,0,1,0,0,0
40121,14.2003171022333,0,0,0,5,30,18,112.5,137.5,134.2,111.7,100.8,152,118.9,103.8,101.3,131.4,0,0,0,0,0
40122,7.26132535028342,0,0,1,4,53.3,22,172.5,181.7,190,205.8,197.5,162.5,147.3,173.6,180.4,206.9,1,0,0,1,0
40123,6.91268550829352,0,0,0,3,53.3,12,160,130.8,152.5,115,99.2,142.2,157.2,128.5,124.4,84.6,0,0,0,0,0
40124,6.00433562811102,0,0,1,4,53.3,23,205.8,201.7,204.2,204.2,198.3,165,161.8,173.4,176.5,183.4,0,0,0,0,0
40125,12.6619458025196,0,0,0,2,60,17,119.2,120,116.7,119.2,112.5,73.8,77.2,69.2,95.9,102.7,0,0,0,0,0
40126,3.10778394698076,0,0,0,4,26.7,13,107.5,102.5,105,110.8,114.2,138.4,132.2,118.8,105,75.8,0,0,0,0,0
40127,13.2170314712067,0,0,0,5,23.3,18,115.8,111.7,115.8,115.8,116.7,100.8,90.4,92.2,132.3,136.6,0,0,0,0,0
40128,5.35679267060794,0,0,1,4,33.3,16,128.3,134.2,138.3,138.3,145,188.5,206.7,176.5,143.6,174.8,0,1,0,0,0
40129,9.1858282757165,0,0,1,3,66.7,24,204.2,213.3,204.2,199.2,202.5,211.4,201.5,212.7,203.1,183,0,1,0,1,0
40130,9.3185206976887,0,0,0,4,40,19,152.5,157.5,169.2,155,141.7,147.4,165.7,170.8,148.2,142.5,0,0,0,0,0
40131,6.49718117103497,0,0,0,4,36.7,21,170,153.3,141.7,146.7,147.5,163.8,159.8,145.8,136.8,125,0,0,0,0,0
40132,10.5657082321864,0,0,0,6,26.7,23,132.5,126.7,140.8,143.3,137.5,155.2,148.8,187.8,166.3,159.5,0,0,0,0,0
40133,2.13540066568974,0,0,0,4,33.3,15,152.5,146.7,130.8,140.8,137.5,175,121.5,111.8,125.2,120.8,0,0,0,0,0
40134,14.7461311352459,0,0,0,5,20,17,116.7,143.3,131.7,89.2,85.8,126.6,122.7,113.8,141.2,134.8,0,0,0,0,0
40135,9.03149097025063,0,0,1,3,63.3,20,163.3,165.8,162.5,165.8,183.3,160.5,191.1,212,216.2,229.8,0,0,0,0,0
40136,8.03589364107154,0,0,0,4,30,27,142.5,139.2,116.7,128.3,110.8,175.4,139.2,157.2,92.9,75.9,0,0,0,0,0
40137,14.4615306641773,0,0,1,4,46.7,18,181.7,180.8,185,184.2,186.7,206.2,200,218.8,223.5,200,0,1,0,0,0
40138,11.6256069989407,0,0,0,5,23.3,14,116.7,124.2,130,119.2,110,190.8,167.7,156.8,128,114.8,0,0,0,0,0
40139,7.69217901727243,0,0,0,3,40,21,111.7,115.8,116.7,112.5,110.8,93.6,104.1,141.6,109.2,127.3,0,0,0,0,0
40140,9.17849788208727,0,0,0,4,30,14,100,102.5,100.8,111.7,115,86.8,105.8,127.4,119.2,130.1,0,0,0,0,0
40141,8.36722826741623,0,0,0,1,116.7,20,113.3,119.2,127.5,131.7,114.2,58.7,65.6,73.8,79.1,126.8,0,0,0,0,0
40142,11.2024912342101,0,0,0,3,36.7,20,104.2,115.8,117.5,109.2,107.5,149.5,160.8,147.4,121.2,113.2,0,0,0,0,0
40143,8.41666503061864,0,0,0,5,33.3,22,153.3,160,161.7,153.3,157.5,162.5,140.3,123,122,106.8,0,0,0,0,0
40144,14.243850084404,0,0,1,4,53.3,22,200,206.7,205.8,212.5,209.2,259.8,264.4,208,198.2,198.7,0,0,0,0,0
40145,8.59530304182975,0,0,0,6,20,16,111.7,105.8,107.5,96.7,110.8,140.1,138.2,135.7,117.8,81.9,0,0,0,0,0
40146,11.0686018572413,0,0,0,8,16.7,12,114.2,105,113.3,112.5,109.2,90.5,108.7,120.6,85.6,91.6,0,0,0,0,0
40147,10.1506303748997,0,0,1,5,36.7,24,181.7,178.3,175,166.7,172.5,204.3,199.1,189.2,205,200.2,0,0,0,1,0
40148,12.1703708263289,0,0,0,3,43.3,18,123.3,120.8,124.2,125.8,120,149,125.2,107.7,110.2,102.5,0,0,0,0,0
40149,13.3240228275946,0,0,0,2,60,22,106.7,120.8,117.5,115.8,102.5,170.6,129.1,120.4,92.5,63.3,0,0,0,0,0
40150,10.0481489427942,0,0,0,5,33.3,13,158.3,153.3,162.5,153.3,147.5,154.3,153.4,134.4,127.5,135.3,0,0,0,0,0
40151,9.29030404002161,0,0,1,3,66.7,29,166.7,180,189.2,190.8,190,225.3,212.8,230.7,230.2,232.9,0,0,0,0,0
40152,12.6093842015363,0,0,0,5,23.3,19,116.7,111.7,122.5,122.5,115.8,129.2,107.9,121.1,127.5,134.6,0,0,0,0,0
40153,12.0196542655531,0,0,0,5,26.7,19,123.3,120.8,115.8,116.7,115,118.6,122,113.5,128.5,153.2,0,1,0,0,0
40154,9.43878607994635,0,0,0,5,23.3,19,119.2,115,112.5,107.5,107.5,93.2,100.4,100.5,129.3,112.5,0,0,0,0,0
40155,14.7151473603166,0,0,1,3,53.3,20,147.5,155.8,150,154.2,156.7,213.2,193.8,193.8,207.7,181.9,0,0,0,0,0
40156,5.93231644481276,0,0,0,4,40,13,145,143.3,155,152.5,169.2,151.8,167.2,183.8,153.1,154,0,0,0,0,0
40157,12.1876790880393,0,0,0,1,110,18,107.5,110,106.7,129.2,138.3,95.4,124.9,126,126.6,146.1,0,1,0,0,0
40158,5.75116300503258,0,0,0,2,60,28,120,115,115.8,110,115,135.2,109.6,123.8,128.3,135,0,0,0,0,0
40159,11.1635749194366,0,0,0,3,36.7,15,101.7,87.5,91.7,104.2,113.3,54.8,86.8,60.8,78.1,78.8,0,0,0,0,0
40160,5.85001661027289,0,1,0,5,50,15,248.3,242.5,232.5,237.5,247.5,247,237.4,245.5,258,263.7,1,0,0,1,0
40161,9.48359526754201,0,0,0,9,0,22,116.7,118.3,120.8,116.7,110.8,78.2,88.7,85.9,94.8,102.4,0,0,0,0,0
40162,11.8990223951886,0,0,0,6,23.3,18,140.8,130,137.5,145,140,167.2,161.9,162.2,156.1,173.7,0,0,0,0,0
40163,10.4319015259671,0,0,0,2,56.7,19,110.8,111.7,115.8,108.3,103.3,34.2,48.3,71.6,90.8,75.8,0,0,0,0,0
40164,8.19098859030349,0,0,1,6,23.3,20,139.2,145,147.5,155,154.2,248.8,228.9,229.4,201.8,187.2,0,0,0,0,0
40165,12.911908621529,0,0,1,4,56.7,28,214.2,207.5,210,208.3,213.3,212.4,191,200,232.1,228.1,0,0,0,0,0
40166,9.58032495058935,0,0,1,3,63.3,16,183.3,175.8,168.3,177.5,183.3,185.1,202.3,186.2,172.9,199.1,0,0,0,0,0
40167,6.91882393851382,0,0,0,6,23.3,29,136.7,143.3,131.7,135.8,142.5,142.3,112.3,145.3,179,146.5,0,1,0,0,0
40168,13.9233605015389,0,0,0,2,76.7,21,151.7,153.3,149.2,158.3,150,132.2,137.7,129.2,153.1,167.5,0,1,0,0,0
40169,5.52304641960166,0,0,0,4,30,16,119.2,120.8,132.5,119.2,115,141.7,141.5,151.8,167.7,124.6,0,0,0,0,0
40170,12.0546228500265,0,0,0,5,30,18,146.7,152.5,150,150,145.8,144.8,151.8,133.9,164.2,150.2,0,1,0,0,0
40171,4.28948840213641,0,0,0,2,60,26,116.7,112.5,110.8,108.3,107.5,69.7,104.4,99.3,84.9,133,0,0,0,0,0
40172,11.759110039907,0,0,1,2,103.3,27,223.3,222.5,215.8,210,202.5,240.9,236.7,195.6,183.7,184,0,0,0,0,0
40173,10.4466197618298,0,0,0,5,23.3,22,105,99.2,100.8,105,103.3,129.3,121.4,118.5,106.3,98.5,0,0,0,0,0
40174,11.5509450337299,0,0,0,3,40,16,121.7,117.5,120.8,115,113.3,162,135.8,158.1,139,113.5,0,0,0,0,0
40175,5.38170590233622,0,1,0,2,156.7,23,319.2,307.5,309.2,309.2,310,322.3,286.5,279.4,289.8,304.6,0,0,0,0,0
40176,9.4384737998402,0,0,0,3,36.7,23,107.5,107.5,105.8,101.7,80,120,109.8,78.7,96.5,101.4,0,0,0,0,0
40177,11.1377942007362,0,0,0,1,113.3,20,116.7,120,115.8,112.5,114.2,157.5,138.7,133.9,110.6,102,0,0,0,0,0
40178,4.86895854828319,0,0,1,6,30,27,171.7,170.8,174.2,171.7,170,181.4,191.9,185.1,163.6,137.7,0,0,0,0,0
40179,5.05689146858609,0,0,1,5,43.3,19,214.2,214.2,214.2,212.5,203.3,212.1,231,201.5,251,219.2,0,0,0,1,0
40180,10.9291680180239,0,0,0,2,56.7,12,110.8,108.3,109.2,108.3,107.5,134.8,132.3,110.6,129.2,110.9,0,0,0,0,0
40181,7.33730768180871,0,0,0,7,16.7,14,121.7,117.5,105.8,110,113.3,97.2,90.4,78.1,114.5,84.9,0,0,0,0,0
40182,4.59339690003169,0,0,0,7,23.3,12,146.7,150.8,149.2,151.7,159.2,111.3,148.8,122.6,120.4,145.3,0,1,0,0,0
40183,11.1312647938458,0,0,0,5,23.3,25,115,115,109.2,115.8,117.5,108.8,114.9,124.4,107.7,106.2,0,0,0,0,0
40184,7.69905415922603,0,0,0,6,20,24,119.2,112.5,115.8,115,120,93.6,87.1,94.6,119.7,121.5,0,0,0,0,0
40185,7.41149667427482,0,0,0,6,20,21,134.2,139.2,154.2,113.3,113.3,117.7,89.9,54.2,73,91.1,0,0,0,0,0
40186,6.0126330863543,0,0,1,4,60,21,240,247.5,238.3,244.2,237.5,241.4,252.5,259.9,194.1,193.8,0,0,0,0,0
40187,4.89831973438625,0,0,1,4,53.3,25,199.2,210.8,206.7,210,204.2,175.9,188,197.3,224.7,207.8,1,0,0,1,0
40188,8.49992317473584,0,0,0,5,36.7,25,159.2,162.5,160.8,182.5,162.5,163.5,166.6,131.8,148.3,175.4,0,0,0,0,0
